,UF,Data,CA,CN,OA,ON,Data mmmovel,CA mmovel,OA mmovel,ON mmovel,CN mmovel,CAp100,OAp100,ONp100,CNp100,CA mmovel p100,OA mmovel p100,ON mmovel p100,CN mmovel p100
1757,RR,2021-05-28,102812.0,0.0,1612.0,0.0,2021-05-28,102489.71428571429,1608.857142857143,1.4285714285714286,145.0,16972.370291253483,266.11155224585275,0.0,0.0,16919.166847273806,265.59272433470346,0.23583086870422967,23.93683317347931
1758,RR,2021-05-29,102812.0,0.0,1612.0,0.0,2021-05-29,102603.0,1610.2857142857142,1.4285714285714286,113.28571428571429,16972.370291253483,266.11155224585275,0.0,0.0,16937.868235162052,265.8285552034077,0.23583086870422967,18.701387888245414
1759,RR,2021-05-30,102812.0,0.0,1612.0,0.0,2021-05-30,102704.42857142857,1611.7142857142858,1.4285714285714286,101.42857142857143,16972.370291253483,266.11155224585275,0.0,0.0,16954.61222684005,266.06438607211186,0.23583086870422967,16.743991678000306
1760,RR,2021-05-31,102812.0,0.0,1612.0,0.0,2021-05-31,102779.14285714286,1612.0,0.2857142857142857,74.71428571428571,16972.370291253483,266.11155224585275,0.0,0.0,16966.946181273284,266.11155224585275,0.047166173740845925,12.33395443323121
1761,PA,2020-03-18,1.0,1.0,0.0,0.0,,,,,,0.011624034551280301,0.0,0.0,1e-05,,,,
1762,PA,2020-03-19,1.0,0.0,0.0,0.0,,,,,,0.011624034551280301,0.0,0.0,0.0,,,,
1763,PA,2020-03-20,2.0,1.0,0.0,0.0,,,,,,0.023248069102560602,0.0,0.0,1e-05,,,,
1764,PA,2020-03-21,2.0,0.0,0.0,0.0,,,,,,0.023248069102560602,0.0,0.0,0.0,,,,
1765,PA,2020-03-22,4.0,2.0,0.0,0.0,,,,,,0.046496138205121204,0.0,0.0,2e-05,,,,
1766,PA,2020-03-23,5.0,1.0,0.0,0.0,,,,,,0.0581201727564015,0.0,0.0,1e-05,,,,
1767,PA,2020-03-24,5.0,0.0,0.0,0.0,2020-03-24,2.857142857142857,0.0,0.0,0.7142857142857143,0.0581201727564015,0.0,0.0,0.0,0.03321152728937229,0.0,0.0,0.008302881822343072
1768,PA,2020-03-25,7.0,2.0,0.0,0.0,2020-03-25,3.7142857142857144,0.0,0.0,0.8571428571428571,0.0813682418589621,0.0,0.0,2e-05,0.04317498547618397,0.0,0.0,0.009963458186811686
1769,PA,2020-03-26,13.0,6.0,0.0,0.0,2020-03-26,5.428571428571429,0.0,0.0,1.7142857142857142,0.1511124491666439,0.0,0.0,6e-05,0.06310190184980734,0.0,0.0,0.01992691637362337
1770,PA,2020-03-27,16.0,3.0,0.0,0.0,2020-03-27,7.428571428571429,0.0,0.0,2.0,0.18598455282048482,0.0,0.0,3e-05,0.08634997095236795,0.0,0.0,0.023248069102560602
1771,PA,2020-03-28,18.0,2.0,0.0,0.0,2020-03-28,9.714285714285714,0.0,0.0,2.2857142857142856,0.2092326219230454,0.0,0.0,2e-05,0.11291919278386577,0.0,0.0,0.026569221831497826
1772,PA,2020-03-29,20.0,2.0,0.0,0.0,2020-03-29,12.0,0.0,0.0,2.2857142857142856,0.232480691025606,0.0,0.0,2e-05,0.1394884146153636,0.0,0.0,0.026569221831497826
1773,PA,2020-03-30,26.0,6.0,0.0,0.0,2020-03-30,15.0,0.0,0.0,3.0,0.3022248983332878,0.0,0.0,6e-05,0.1743605182692045,0.0,0.0,0.0348721036538409
1774,PA,2020-03-31,34.0,8.0,0.0,0.0,2020-03-31,19.142857142857142,0.0,0.0,4.142857142857143,0.3952171747435302,0.0,0.0,8e-05,0.22251723283879432,0.0,0.0,0.048156714569589816
1775,PA,2020-04-01,41.0,7.0,1.0,1.0,2020-04-01,24.0,0.14285714285714285,0.14285714285714285,4.857142857142857,0.4765854166024923,0.011624034551280301,0.011624034551280301,7e-05,0.2789768292307272,0.0016605763644686141,0.0016605763644686141,0.05645959639193288
1776,PA,2020-04-02,49.0,8.0,1.0,0.0,2020-04-02,29.142857142857142,0.2857142857142857,0.14285714285714285,5.142857142857143,0.5695776930127348,0.011624034551280301,0.0,8e-05,0.3387575783515973,0.0033211527289372282,0.0016605763644686141,0.05978074912087012
1777,PA,2020-04-03,75.0,26.0,1.0,0.0,2020-04-03,37.57142857142857,0.42857142857142855,0.14285714285714285,8.428571428571429,0.8718025913460226,0.011624034551280301,0.0,0.00026,0.4367315838552455,0.004981729093405843,0.0016605763644686141,0.09797400550364824
1778,PA,2020-04-04,82.0,7.0,1.0,0.0,2020-04-04,46.714285714285715,0.5714285714285714,0.14285714285714285,9.142857142857142,0.9531708332049846,0.011624034551280301,0.0,7e-05,0.543008471181237,0.0066423054578744565,0.0016605763644686141,0.1062768873259913
1779,PA,2020-04-05,86.0,4.0,1.0,0.0,2020-04-05,56.142857142857146,0.7142857142857143,0.14285714285714285,9.428571428571429,0.9996669714101059,0.011624034551280301,0.0,4e-05,0.6526065112361654,0.008302881822343072,0.0016605763644686141,0.10959804005492854
1780,PA,2020-04-06,123.0,37.0,5.0,4.0,2020-04-06,70.0,1.4285714285714286,0.7142857142857143,13.857142857142858,1.429756249807477,0.0581201727564015,0.046496138205121204,0.00037,0.813682418589621,0.016605763644686144,0.008302881822343072,0.1610759073534556
1781,PA,2020-04-07,154.0,31.0,5.0,0.0,2020-04-07,87.14285714285714,2.142857142857143,0.7142857142857143,17.142857142857142,1.7901013208971663,0.0581201727564015,0.0,0.00031,1.0129515823258548,0.024908645467029214,0.008302881822343072,0.1992691637362337
1782,PA,2020-04-08,165.0,11.0,6.0,1.0,2020-04-08,104.85714285714286,2.857142857142857,0.7142857142857143,17.714285714285715,1.9179657009612496,0.0697442073076818,0.011624034551280301,0.00011,1.2188630515199628,0.03321152728937229,0.008302881822343072,0.2059114691941082
1783,PA,2020-04-09,169.0,4.0,7.0,1.0,2020-04-09,122.0,3.7142857142857144,0.8571428571428571,17.142857142857142,1.9644618391663708,0.0813682418589621,0.011624034551280301,4e-05,1.4181322152561966,0.04317498547618397,0.009963458186811686,0.1992691637362337
1784,PA,2020-04-10,217.0,48.0,9.0,2.0,2020-04-10,142.28571428571428,4.857142857142857,1.1428571428571428,20.285714285714285,2.5224154976278252,0.1046163109615227,0.023248069102560602,0.00048,1.6539340590107396,0.05645959639193288,0.013284610915748913,0.23580184375454322
1785,PA,2020-04-11,237.0,20.0,11.0,2.0,2020-04-11,164.42857142857142,6.285714285714286,1.4285714285714286,22.142857142857142,2.754896188653431,0.1278643800640833,0.023248069102560602,0.0002,1.911323395503375,0.07306536003661902,0.016605763644686144,0.2573893364926352
1786,PA,2020-04-12,259.0,22.0,14.0,3.0,2020-04-12,189.14285714285714,8.142857142857142,1.8571428571428572,24.714285714285715,3.0106249487815977,0.1627364837179242,0.0348721036538409,0.00022,2.1986031065564453,0.09465285277471101,0.021587492738091987,0.28727971105307026
1787,PA,2020-04-13,310.0,51.0,14.0,0.0,2020-04-13,215.85714285714286,9.428571428571429,1.2857142857142858,26.714285714285715,3.603450710896893,0.1627364837179242,0.0,0.00051,2.5091308867120765,0.10959804005492854,0.01494518728021753,0.3105277801556309
1788,PA,2020-04-14,384.0,74.0,21.0,7.0,2020-04-14,248.71428571428572,11.714285714285714,2.2857142857142856,32.857142857142854,4.463629267691635,0.2441047255768863,0.0813682418589621,0.00074,2.8910634505398574,0.13616726188642636,0.026569221831497826,0.38193256382778124
1789,PA,2020-04-15,487.0,103.0,21.0,0.0,2020-04-15,294.7142857142857,13.857142857142858,2.142857142857143,46.0,5.660904826473506,0.2441047255768863,0.0,0.00103,3.4257690398987513,0.1610759073534556,0.024908645467029214,0.5347055893588938
1790,PA,2020-04-16,557.0,70.0,26.0,5.0,2020-04-16,350.14285714285717,16.571428571428573,2.7142857142857144,55.42857142857143,6.474587245063128,0.3022248983332878,0.0581201727564015,0.0007,4.070072669312574,0.19262685827835926,0.03155095092490367,0.6443036294138224
1791,PA,2020-04-17,627.0,70.0,32.0,6.0,2020-04-17,408.7142857142857,19.857142857142858,3.2857142857142856,58.57142857142857,7.288269663652748,0.37196910564096963,0.0697442073076818,0.0007,4.750908978744706,0.2308201146611374,0.03819325638277813,0.6808363094321319
1792,PA,2020-04-18,641.0,14.0,33.0,1.0,2020-04-18,466.42857142857144,23.0,3.142857142857143,57.714285714285715,7.451006147370673,0.3835931401922499,0.011624034551280301,0.00014,5.421781829990025,0.2673527946794469,0.03653268001830951,0.6708728512453203
1793,PA,2020-04-19,685.0,44.0,34.0,1.0,2020-04-19,527.2857142857143,25.857142857142858,2.857142857142857,60.857142857142854,7.962463667627006,0.3952171747435302,0.011624034551280301,0.00044,6.129187361253656,0.3005643219688192,0.03321152728937229,0.7074055312636297
1794,PA,2020-04-20,902.0,217.0,35.0,1.0,2020-04-20,611.8571428571429,28.857142857142858,3.0,84.57142857142857,10.484879165254831,0.4068412092948105,0.011624034551280301,0.00217,7.1122485690190755,0.33543642562266013,0.0348721036538409,0.9830612077654196
1795,PA,2020-04-21,1026.0,124.0,38.0,3.0,2020-04-21,703.5714285714286,31.285714285714285,2.4285714285714284,91.71428571428571,11.926259449613587,0.4417133129486514,0.0348721036538409,0.00124,8.178338595007924,0.36366622381862657,0.02822979819596644,1.0660900259888504
1796,PA,2020-04-22,1195.0,169.0,43.0,5.0,2020-04-22,804.7142857142857,34.42857142857143,3.142857142857143,101.14285714285714,13.89072128877996,0.4998334857050529,0.0581201727564015,0.00169,9.354026661051703,0.40019890383693607,0.03653268001830951,1.175688066043779
1797,PA,2020-04-23,1267.0,72.0,53.0,10.0,2020-04-23,906.1428571428571,38.285714285714285,3.857142857142857,101.42857142857143,14.72765177647214,0.6160738312178559,0.116240345512803,0.00072,10.533035879824421,0.44503446567758864,0.04483556184065259,1.1790092187727164
1798,PA,2020-04-24,1579.0,312.0,86.0,33.0,2020-04-24,1042.142857142857,46.0,7.714285714285714,136.0,18.354350556471594,0.9996669714101059,0.3835931401922499,0.00312,12.113904578798541,0.5347055893588938,0.08967112368130518,1.5808686989741207
1799,PA,2020-04-25,1745.0,166.0,95.0,9.0,2020-04-25,1199.857142857143,54.857142857142854,8.857142857142858,157.71428571428572,20.283940291984123,1.1042832823716284,0.1046163109615227,0.00166,13.94718088517189,0.6376613239559479,0.1029557345970541,1.8332763063733504
1800,PA,2020-04-26,2070.0,325.0,114.0,19.0,2020-04-26,1397.7142857142858,66.28571428571429,11.428571428571429,197.85714285714286,24.06175152115022,1.3251399388459542,0.2208566564743257,0.00325,16.24707914996092,0.7705074331134371,0.13284610915748915,2.299898264789031
1801,PA,2020-04-27,2219.0,149.0,122.0,8.0,2020-04-27,1585.857142857143,78.71428571428571,12.428571428571429,188.14285714285714,25.793732669290986,1.4181322152561966,0.09299227641024241,0.00149,18.43405822196609,0.9149775768222064,0.14447014370876946,2.186979072005165
1802,PA,2020-04-28,2319.0,100.0,132.0,10.0,2020-04-28,1770.5714285714287,92.14285714285714,13.428571428571429,184.71428571428572,26.956136124419015,1.5343725607689995,0.116240345512803,0.001,20.581183461224008,1.0710717550822562,0.15609417826004976,2.1471252392579183
1803,PA,2020-04-29,2586.0,267.0,156.0,24.0,2020-04-29,1969.2857142857142,108.28571428571429,16.142857142857142,198.71428571428572,30.059753349610855,1.8133493899997268,0.2789768292307272,0.00267,22.89104518419985,1.2587168842672096,0.18764512918495344,2.3098617229758425
1804,PA,2020-04-30,2999.0,413.0,224.0,68.0,2020-04-30,2216.714285714286,132.71428571428572,24.428571428571427,247.42857142857142,34.86047961928962,2.6037837394867873,0.7904343494870604,0.00413,25.767163447459488,1.542675442591343,0.283958558324133,2.87611826325964
1805,PA,2020-05-01,3359.0,360.0,263.0,39.0,2020-05-01,2471.0,158.0,25.285714285714285,254.28571428571428,39.04513205775053,3.057121086986719,0.4533373474999317,0.0036,28.722989376213622,1.8365974591022873,0.29392201651094474,2.9558259287541335
1806,PA,2020-05-02,3727.0,368.0,306.0,43.0,2020-05-02,2754.1428571428573,188.14285714285714,30.142857142857142,283.14285714285717,43.32277677262168,3.556954572691772,0.4998334857050529,0.00368,32.014251730590416,2.186979072005165,0.3503816129028776,3.291262354376794
1807,PA,2020-05-03,3920.0,193.0,317.0,11.0,2020-05-03,3018.4285714285716,217.14285714285714,29.0,264.2857142857143,45.56621544101878,3.684818952755855,0.1278643800640833,0.00193,35.086318004857354,2.5240760739922936,0.3370970019871287,3.0720662742669367
1808,PA,2020-05-04,4262.0,342.0,344.0,27.0,2020-05-04,3310.285714285714,248.85714285714286,31.714285714285715,291.85714285714283,49.54163525755664,3.9986678856404234,0.3138489328845681,0.00342,38.478875517466726,2.892724026904326,0.3686479529120324,3.392557512609379
1809,PA,2020-05-05,4756.0,494.0,375.0,31.0,2020-05-05,3658.4285714285716,283.57142857142856,34.714285714285715,348.14285714285717,55.28390832588911,4.359012956730113,0.36034507108968933,0.00494,42.52570011767674,3.296244083470199,0.40352005656587325,4.046824600210013
1810,PA,2020-05-06,5524.0,768.0,410.0,35.0,2020-05-06,4078.1428571428573,319.85714285714283,36.285714285714285,419.7142857142857,64.21116686127237,4.765854166024923,0.4068412092948105,0.00768,47.404473476485535,3.7180304800452273,0.42178639657502803,4.87877335880879
1811,PA,2020-05-07,5935.0,411.0,488.0,78.0,2020-05-07,4497.571428571428,357.57142857142856,37.714285714285715,419.42857142857144,68.98864506184859,5.672528861024786,0.9066746949998634,0.00411,52.279925682565384,4.156422640264942,0.43839216021971417,4.875452206079851
1812,PA,2020-05-08,6519.0,584.0,574.0,86.0,2020-05-08,4949.0,402.0,44.42857142857143,451.42857142857144,75.77708123979627,6.672195832434892,0.9996669714101059,0.00584,57.527346994286205,4.672861889614681,0.5164392493497391,5.247421311720821
1813,PA,2020-05-09,7018.0,499.0,610.0,36.0,2020-05-09,5419.142857142857,445.42857142857144,43.42857142857143,470.14285714285717,81.57747448088514,7.090661076280983,0.4184652438460908,0.00499,62.992303809752414,5.1776771044131396,0.5048152147984587,5.46495681546621
1814,PA,2020-05-10,7348.0,330.0,672.0,62.0,2020-05-10,5908.857142857143,496.14285714285717,50.714285714285715,489.7142857142857,85.41340588280765,7.811351218460362,0.7206901421793787,0.0033,68.68475958715082,5.767181713799498,0.5895046093863582,5.69245577739841
1815,PA,2020-05-11,8069.0,721.0,811.0,139.0,2020-05-11,6452.714285714285,562.8571428571429,66.71428571428571,543.8571428571429,93.79433479428074,9.427092021088324,1.6157408026279618,0.00721,75.00657380668284,6.5426708760063415,0.7754891622068428,6.3218142195320155
1816,PA,2020-05-12,9059.0,990.0,913.0,102.0,2020-05-12,7067.428571428572,639.7142857142857,76.85714285714286,614.7142857142857,105.30212900004824,10.612743545318914,1.1856515242305907,0.0099,82.15203390299129,7.436060960090455,0.8933900840841146,7.1454600963084465
1817,PA,2020-05-13,10344.0,1285.0,1021.0,108.0,2020-05-13,7756.0,727.0,87.28571428571429,688.5714285714286,120.23901339844342,11.868139276857187,1.2553957315382724,0.01285,90.15601197973001,8.450673118780779,1.0146121586903234,8.00397807673872
1818,PA,2020-05-14,11479.0,1135.0,1094.0,73.0,2020-05-14,8548.0,813.5714285714286,86.57142857142857,792.0,133.43229261414658,12.716693799100648,0.848554522243462,0.01135,99.36224734434401,9.456982395648758,1.0063092768679802,9.206235364613997
1819,PA,2020-05-15,12638.0,1159.0,1174.0,80.0,2020-05-15,9422.142857142857,899.2857142857143,85.71428571428571,874.1428571428571,146.90454865908043,13.646616563203072,0.929922764102424,0.01159,109.52331411852747,10.453328214329927,0.9963458186811686,10.161066774183451
1820,PA,2020-05-16,13464.0,826.0,1222.0,48.0,2020-05-16,10343.0,986.7142857142857,87.42857142857143,920.8571428571429,156.50600119843796,14.204570221664527,0.5579536584614544,0.00826,120.22738936389214,11.469600949384718,1.016272735054792,10.704075245364688
1821,PA,2020-05-17,14201.0,737.0,1279.0,57.0,2020-05-17,11322.0,1073.4285714285713,86.71428571428571,979.0,165.07291466273153,14.867140191087504,0.6625699694229771,0.00737,131.60731918959556,12.477570802617167,1.0079698532324488,11.379929825703414
1822,PA,2020-05-18,15467.0,1266.0,1391.0,112.0,2020-05-18,12378.857142857143,1156.2857142857142,82.85714285714286,1056.857142857143,179.7889424046524,16.169032060830897,1.3018918697433937,0.01266,143.8922631339344,13.440705094008964,0.9631342913917964,12.284943944338808
1823,PA,2020-05-19,15467.0,0.0,1391.0,0.0,2020-05-19,13294.285714285714,1224.5714285714287,68.28571428571429,915.4285714285714,179.7889424046524,16.169032060830897,0.0,0.0,154.53323647744926,14.234460596224963,0.7937555022159977,10.640973343514881
1824,PA,2020-05-20,18929.0,3462.0,1776.0,385.0,2020-05-20,14520.714285714286,1332.4285714285713,107.85714285714286,1226.4285714285713,220.0313500211848,20.644285363073813,4.4752533022429155,0.03462,168.7892845664123,15.488195751398765,1.2537351551738039,14.256048088963054
1825,PA,2020-05-21,20532.0,1603.0,1891.0,115.0,2020-05-21,15814.0,1446.2857142857142,113.85714285714286,1293.2857142857142,238.66467740688714,21.98104933647105,1.3367639733972345,0.01603,183.82248239394667,16.811675113880252,1.3234793624814856,15.033197827534364
1826,PA,2020-05-22,22697.0,2165.0,2001.0,110.0,2020-05-22,17251.0,1564.4285714285713,118.14285714285714,1437.0,263.830712210409,23.25969313711188,1.278643800640833,0.02165,200.52622004413647,18.184971767295796,1.373296653415544,16.70373765018979
1827,PA,2020-05-23,24125.0,1428.0,2148.0,147.0,2020-05-23,18774.0,1696.7142857142858,132.28571428571428,1523.0,280.42983354963724,24.968426216150085,1.708733079038204,0.01428,218.22962466573637,19.722665480793733,1.5376937134979367,17.703404621599898
1828,PA,2020-05-24,24815.0,690.0,2288.0,140.0,2020-05-24,20290.285714285714,1840.857142857143,144.14285714285714,1516.2857142857142,288.4504173900207,26.59579105332933,1.627364837179242,0.0069,235.85498219820624,21.398187032542566,1.6755215517488318,17.625357532469874
1829,PA,2020-05-25,27366.0,2551.0,2427.0,139.0,2020-05-25,21990.14285714286,1988.857142857143,148.0,1699.857142857143,318.1033295303367,28.21153185595729,1.6157408026279618,0.02551,255.6141803590183,23.11854414613205,1.7203571135894844,19.759198160812044
1830,PA,2020-05-26,29882.0,2516.0,2516.0,89.0,2020-05-26,24049.428571428572,2149.5714285714284,160.71428571428572,2059.285714285714,347.34940046135796,29.246070931021237,1.0345390750639467,0.02516,279.55138865283334,24.986692556159237,1.8681484100271912,23.937208293815075
1831,PA,2020-05-27,31671.0,1789.0,2595.0,79.0,2020-05-27,25869.714285714286,2266.5714285714284,117.0,1820.2857142857142,368.1447982735984,30.16436966057238,0.9182987295511437,0.01789,300.7104526888925,26.34670459865903,1.3600120424997952,21.159064036059085
1832,PA,2020-05-28,35132.0,3461.0,2759.0,164.0,2020-05-28,27955.428571428572,2390.5714285714284,124.0,2085.714285714286,408.3755818555795,32.07071132698235,1.9063416664099693,0.03461,324.9548676101342,27.78808488301779,1.4413802843587573,24.24441492124177
1833,PA,2020-05-29,37296.0,2164.0,2873.0,114.0,2020-05-29,30041.0,2515.1428571428573,124.57142857142857,2085.5714285714284,433.52999262455006,33.395851265828306,1.3251399388459542,0.02164,349.1976219550115,29.236107472834426,1.4480225898166317,24.242754344877298
1834,PA,2020-05-30,37859.0,563.0,2920.0,47.0,2020-05-30,32003.0,2625.4285714285716,110.28571428571429,1962.0,440.0743240769209,33.942180889738474,0.5463296239101741,0.00563,372.00397774462346,30.518072426204196,1.2819649533697703,22.80635578961195
1835,PA,2020-05-31,37961.0,102.0,2923.0,3.0,2020-05-31,33881.0,2716.1428571428573,90.71428571428571,1878.0,441.2599756011515,33.97705299339232,0.0348721036538409,0.00102,393.8339146319278,31.572538417641766,1.05446599143757,21.829936887304402
1836,PA,2020-06-01,40014.0,2053.0,3019.0,96.0,2020-06-01,35687.857142857145,2800.714285714286,84.57142857142857,1806.857142857143,465.12411853492995,35.09296031031523,1.1159073169229088,0.02053,414.8368844897269,32.55559962540719,0.9830612077654196,21.002969857799034
1837,PA,2020-06-02,43652.0,3638.0,3144.0,125.0,2020-06-02,37655.0,2890.4285714285716,89.71428571428571,1967.142857142857,507.41235623248764,36.54596462922527,1.4530043189100375,0.03638,437.7030210284597,33.598441582293475,1.0428419568862897,22.866136538732817
1838,PA,2020-06-03,46473.0,2821.0,3245.0,101.0,2020-06-03,39769.57142857143,2983.285714285714,92.85714285714286,2114.5714285714284,540.2037577016494,37.71999211890457,1.1740274896793104,0.02821,462.28287237532413,34.67781621919807,1.0793746369045993,24.579851346864427
1839,PA,2020-06-04,49473.0,3000.0,3492.0,247.0,2020-06-04,41818.28571428572,3088.0,104.71428571428571,2048.714285714286,575.0758613554902,40.59112865307081,2.8711365341662343,0.03,486.09719801816857,35.89501869435357,1.2172024751554942,23.8143256428444
1840,PA,2020-06-05,53860.0,4387.0,3665.0,173.0,2020-06-05,44184.57142857143,3201.1428571428573,113.14285714285714,2366.285714285714,626.070500931957,42.6020866304423,2.010957977371492,0.04387,513.6029849192266,37.210195175012714,1.3151764806591426,27.505786901058126
1841,PA,2020-06-06,53860.0,0.0,3665.0,0.0,2020-06-06,46470.42857142857,3307.5714285714284,106.42857142857143,2285.8571428571427,626.070500931957,42.6020866304423,0.0,0.0,540.173867327089,38.44732456654183,1.2371293915291177,26.570882407862296
1842,PA,2020-06-07,54271.0,411.0,3678.0,13.0,2020-06-07,48800.42857142857,3415.4285714285716,107.85714285714286,2330.0,630.8479791325332,42.75319907960895,0.1511124491666439,0.00411,567.2578678315721,39.70105972171563,1.2537351551738039,27.0840005044831
1843,PA,2020-06-08,57570.0,3299.0,3835.0,157.0,2020-06-08,51308.42857142857,3532.0,116.57142857142857,2508.0,669.1956691172069,44.57817250415995,1.8249734245510072,0.03299,596.4109464861831,41.05609003512202,1.3550303134063892,29.153078654610994
1844,PA,2020-06-09,60636.0,3066.0,3898.0,63.0,2020-06-09,53734.71428571428,3639.714285714286,107.71428571428571,2426.285714285714,704.8349590514323,45.31048668089061,0.7323141767306589,0.03066,624.6141754603179,42.30816461393136,1.252074578809335,28.203228974134944
1845,PA,2020-06-10,63405.0,2769.0,3980.0,82.0,2020-06-10,56153.57142857143,3744.714285714286,105.0,2418.8571428571427,737.0219107239275,46.2636575140956,0.9531708332049846,0.02769,652.7310544635005,43.52868824181579,1.2205236278844316,28.116879003182575
1846,PA,2020-06-11,64126.0,721.0,4030.0,50.0,2020-06-11,58246.857142857145,3821.5714285714284,76.85714285714286,2093.285714285714,745.4028396354005,46.84485924165961,0.581201727564015,0.00721,677.0634799320592,44.4220783258999,0.8933900840841146,24.332425468558608
1847,PA,2020-06-12,66328.0,2202.0,4132.0,102.0,2020-06-12,60028.0,3888.285714285714,66.71428571428571,1781.142857142857,770.9989637173197,48.0305107658902,1.1856515242305907,0.02202,697.7675460442539,45.19756748810674,0.7754891622068428,20.70406611219468
1848,PA,2020-06-13,68456.0,2128.0,4191.0,59.0,2020-06-13,62113.142857142855,3963.4285714285716,75.14285714285714,2085.1428571428573,795.7349092424442,48.71632880441574,0.6858180385255377,0.02128,722.0053186600378,46.07103065581723,0.873463167710491,24.237772615783896
1849,PA,2020-06-14,69224.0,768.0,4201.0,10.0,2020-06-14,64249.28571428572,4038.1428571428573,74.71428571428571,2136.1428571428573,804.6621677778274,48.83256914992854,0.116240345512803,0.00768,746.835917037937,46.93951209443432,0.8684814386170853,24.830598377899193
1850,PA,2020-06-15,71243.0,2019.0,4291.0,90.0,2020-06-15,66202.57142857143,4103.285714285715,65.14285714285714,1953.2857142857142,828.1310935368624,49.87873225954377,1.046163109615227,0.02019,769.5409776693164,47.69673491663201,0.7572228221976881,22.705060631379364
1851,PA,2020-06-16,74192.0,2949.0,4350.0,59.0,2020-06-16,68139.14285714286,4167.857142857143,64.57142857142857,1936.5714285714287,862.4103714285881,50.56455029806931,0.6858180385255377,0.02949,792.0517508660529,48.44731543337183,0.7505805167398137,22.510773196736537
1852,PA,2020-06-17,76623.0,2431.0,4395.0,45.0,2020-06-17,70027.42857142857,4227.142857142857,59.285714285714285,1888.2857142857142,890.6683994227504,51.08763185287692,0.5230815548076135,0.02431,814.0012492515989,49.136454624626296,0.6891391912544749,21.949498385546146
1853,PA,2020-06-18,80072.0,3449.0,4469.0,74.0,2020-06-18,72305.42857142857,4289.857142857143,62.714285714285715,2278.0,930.7596945901162,51.94781040967166,0.8601785567947422,0.03449,840.4807999594154,49.86544764862803,0.7289930240017217,26.479550707816525
1854,PA,2020-06-19,82881.0,2809.0,4519.0,50.0,2020-06-19,74670.14285714286,4345.142857142857,55.285714285714285,2364.714285714286,963.4116076446626,52.529012137235675,0.581201727564015,0.02809,867.9683205204645,50.50809070167737,0.6426430530493537,27.48752056104897
1855,PA,2020-06-20,84654.0,1773.0,4583.0,64.0,2020-06-20,76984.14285714286,4401.142857142857,56.0,2314.0,984.0210209040825,53.27295034851762,0.7439382112819393,0.01773,894.8663364721272,51.15903663654907,0.6509459348716968,26.898015951662614
1856,PA,2020-06-21,86020.0,1366.0,4605.0,22.0,2020-06-21,79383.57142857143,4458.857142857143,57.714285714285715,2399.4285714285716,999.8994521011314,53.52867910864578,0.2557287601281666,0.01366,922.757377089742,51.829909487794396,0.6708728512453203,27.89104061761485
1857,PA,2020-06-22,88636.0,2616.0,4672.0,67.0,2020-06-22,81868.28571428571,4513.285714285715,54.42857142857143,2484.714285714286,1030.3079264872806,54.307489423581565,0.7788103149357801,0.02616,951.6397817969445,52.46258908265693,0.632679594862542,28.882404707202607
1858,PA,2020-06-23,91708.0,3072.0,4726.0,54.0,2020-06-23,84370.57142857143,4567.0,53.714285714285715,2502.285714285714,1066.0169606288139,54.9351872893507,0.6276978657691362,0.03072,980.7264373969768,53.08696579569713,0.624376713040199,29.08665560003225
1859,PA,2020-06-24,94036.0,2328.0,4748.0,22.0,2020-06-24,86858.14285714286,4617.428571428572,50.42857142857143,2487.5714285714284,1093.0777130641943,55.190916049478865,0.2557287601281666,0.02328,1009.6420536314687,53.67314925235455,0.5861834566574209,28.915616234491978
1860,PA,2020-06-25,96472.0,2436.0,4803.0,55.0,2020-06-25,89201.0,4665.142857142857,47.714285714285715,2342.8571428571427,1121.393861231113,55.83023794979928,0.6393219003204165,0.02436,1036.875506008754,54.22778175808706,0.5546325057325172,27.23345237728527
1861,PA,2020-06-26,99313.0,2841.0,4834.0,31.0,2020-06-26,91548.42857142857,4710.142857142857,45.0,2347.4285714285716,1154.4177433913005,56.19058302088897,0.36034507108968933,0.02841,1064.1620968297023,54.75086331289468,0.5230815548076135,27.286590820948273
1862,PA,2020-06-27,100443.0,1130.0,4845.0,11.0,2020-06-27,93804.0,4747.571428571428,37.42857142857143,2255.5714285714284,1167.5529024342472,56.318447400953055,0.1278643800640833,0.0113,1090.3809370482973,55.18593432038546,0.435071007490777,26.21884021859495
1863,PA,2020-06-28,101207.0,764.0,4870.0,25.0,2020-06-28,95973.57142857143,4785.428571428572,37.857142857142854,2169.5714285714284,1176.4336648314254,56.609048264735065,0.2906008637820075,0.00764,1115.6001102954822,55.62598705696964,0.44005273658418276,25.219173247184845
1864,PA,2020-06-29,103206.0,1999.0,4920.0,50.0,2020-06-29,98055.0,4820.857142857143,35.42857142857143,2081.4285714285716,1199.6701098994347,57.19024999229908,0.581201727564015,0.01999,1139.79470792579,56.03780999535786,0.4118229383882164,24.19459763030771
1865,PA,2020-06-30,105853.0,2647.0,4960.0,40.0,2020-06-30,100075.71428571429,4854.285714285715,33.42857142857143,2020.7142857142858,1230.4389293566737,57.65521137435029,0.464961382051212,0.02647,1163.2835606011984,56.426384864643516,0.38857486928565577,23.48885267540855
